District ID,School ID,District Name,School Name,School Year,Number Eligible for Free/ Reduced Price Lunch,Total Enrollment,Percent Eligible for Free/ Reduced Lunch
126,10,Shelton School District,Booth Hill School,2006-07,33,480,6.9
126,10,Shelton School District,Booth Hill School,2007-08,28,495,5.7
126,10,Shelton School District,Booth Hill School,2008-09,23,502,4.6
126,10,Shelton School District,Booth Hill School,2009-10,29,481,6
126,10,Shelton School District,Booth Hill School,2010-11,30,359,8.4
126,11,Shelton School District,Perry Hill Elementary School,2010-11,143,857,16.7
126,51,Shelton School District,Intermediate School,2004-05,113,936,12.1
126,51,Shelton School District,Intermediate School,2005-06,119,928,12.8
126,51,Shelton School District,Intermediate School,2006-07,113,920,12.3
126,51,Shelton School District,Intermediate School,2007-08,121,907,13.3
126,51,Shelton School District,Intermediate School,2008-09,126,875,14.4
126,51,Shelton School District,Intermediate School,2009-10,150,873,17.2
126,51,Shelton School District,Intermediate School,2010-11,179,925,19.4
126,61,Shelton School District,Shelton High School,2004-05,85,1791,4.7
126,61,Shelton School District,Shelton High School,2005-06,147,1765,8.3
126,61,Shelton School District,Shelton High School,2006-07,102,1717,5.9
126,61,Shelton School District,Shelton High School,2007-08,159,1688,9.4
126,61,Shelton School District,Shelton High School,2008-09,186,1653,11.3
126,61,Shelton School District,Shelton High School,2009-10,258,1631,15.8
126,61,Shelton School District,Shelton High School,2010-11,221,1546,14.3
127,1,Sherman School District,Sherman School,2007-08,10,456,2.2
127,1,Sherman School District,Sherman School,2008-09,9,458,2
127,1,Sherman School District,Sherman School,2009-10,13,444,2.9
127,1,Sherman School District,Sherman School,2010-11,27,408,6.6
128,1,Simsbury School District,Central School,2004-05,24,458,5.2
128,1,Simsbury School District,Central School,2005-06,25,434,5.8
128,1,Simsbury School District,Central School,2006-07,26,460,5.7
128,1,Simsbury School District,Central School,2007-08,12,440,2.7
128,1,Simsbury School District,Central School,2008-09,24,443,5.4
128,1,Simsbury School District,Central School,2009-10,27,391,6.9
128,1,Simsbury School District,Central School,2010-11,26,404,6.4
128,3,Simsbury School District,Tariffville School,2004-05,37,280,13.2
128,3,Simsbury School District,Tariffville School,2005-06,38,270,14.1
128,3,Simsbury School District,Tariffville School,2006-07,30,259,11.6
128,3,Simsbury School District,Tariffville School,2007-08,19,258,7.4
128,3,Simsbury School District,Tariffville School,2008-09,30,257,11.7
128,3,Simsbury School District,Tariffville School,2009-10,41,283,14.5
128,3,Simsbury School District,Tariffville School,2010-11,42,267,15.7
128,4,Simsbury School District,Tootin' Hills School,2004-05,6,537,1.1
128,4,Simsbury School District,Tootin' Hills School,2005-06,5,535,0.9
128,4,Simsbury School District,Tootin' Hills School,2006-07,4,570,0.7
128,4,Simsbury School District,Tootin' Hills School,2007-08,5,566,0.9
128,4,Simsbury School District,Tootin' Hills School,2008-09,17,531,3.2
128,4,Simsbury School District,Tootin' Hills School,2009-10,21,512,4.1
128,4,Simsbury School District,Tootin' Hills School,2010-11,21,426,4.9
128,6,Simsbury School District,Latimer Lane School,2004-05,11,623,1.8
128,6,Simsbury School District,Latimer Lane School,2005-06,12,647,1.9
128,6,Simsbury School District,Latimer Lane School,2006-07,20,557,3.6
128,6,Simsbury School District,Latimer Lane School,2007-08,20,532,3.8
128,6,Simsbury School District,Latimer Lane School,2008-09,28,523,5.4
128,6,Simsbury School District,Latimer Lane School,2009-10,28,490,5.7
128,6,Simsbury School District,Latimer Lane School,2010-11,23,506,4.5
128,7,Simsbury School District,Squadron Line School,2004-05,15,852,1.8
128,7,Simsbury School District,Squadron Line School,2005-06,17,852,2
128,7,Simsbury School District,Squadron Line School,2006-07,25,804,3.1
128,7,Simsbury School District,Squadron Line School,2007-08,31,802,3.9
128,7,Simsbury School District,Squadron Line School,2008-09,31,778,4
128,7,Simsbury School District,Squadron Line School,2009-10,33,781,4.2
128,7,Simsbury School District,Squadron Line School,2010-11,38,767,5
128,51,Simsbury School District,Henry James Memorial School,2004-05,36,850,4.2
128,51,Simsbury School District,Henry James Memorial School,2005-06,29,805,3.6
128,51,Simsbury School District,Henry James Memorial School,2006-07,32,790,4.1
128,51,Simsbury School District,Henry James Memorial School,2007-08,34,817,4.2
128,51,Simsbury School District,Henry James Memorial School,2008-09,42,838,5
128,51,Simsbury School District,Henry James Memorial School,2009-10,58,827,7
128,51,Simsbury School District,Henry James Memorial School,2010-11,53,804,6.6
128,61,Simsbury School District,Simsbury High School,2004-05,44,1455,3
128,61,Simsbury School District,Simsbury High School,2005-06,46,1514,3
128,61,Simsbury School District,Simsbury High School,2006-07,55,1552,3.5
128,61,Simsbury School District,Simsbury High School,2007-08,62,1536,4
128,61,Simsbury School District,Simsbury High School,2008-09,85,1562,5.4
128,61,Simsbury School District,Simsbury High School,2009-10,104,1581,6.6
128,61,Simsbury School District,Simsbury High School,2010-11,115,1582,7.3
129,4,Somers School District,Somers Elementary School,2004-05,23,743,3.1
129,4,Somers School District,Somers Elementary School,2005-06,39,748,5.2
129,4,Somers School District,Somers Elementary School,2006-07,39,744,5.2
129,4,Somers School District,Somers Elementary School,2007-08,40,730,5.5
129,4,Somers School District,Somers Elementary School,2008-09,42,716,5.9
129,4,Somers School District,Somers Elementary School,2009-10,38,664,5.7
129,4,Somers School District,Somers Elementary School,2010-11,31,681,4.6
129,51,Somers School District,Mabelle B. Avery Middle School,2004-05,15,427,3.5
129,51,Somers School District,Mabelle B. Avery Middle School,2005-06,26,414,6.3
129,51,Somers School District,Mabelle B. Avery Middle School,2006-07,24,416,5.8
129,51,Somers School District,Mabelle B. Avery Middle School,2007-08,21,426,4.9
129,51,Somers School District,Mabelle B. Avery Middle School,2008-09,25,424,5.9
129,51,Somers School District,Mabelle B. Avery Middle School,2009-10,27,414,6.5
129,51,Somers School District,Mabelle B. Avery Middle School,2010-11,22,387,5.7
129,61,Somers School District,Somers High School,2004-05,11,563,2
129,61,Somers School District,Somers High School,2005-06,16,581,2.8
129,61,Somers School District,Somers High School,2006-07,20,574,3.5
129,61,Somers School District,Somers High School,2007-08,14,568,2.5
129,61,Somers School District,Somers High School,2008-09,25,577,4.3
129,61,Somers School District,Somers High School,2009-10,31,572,5.4
129,61,Somers School District,Somers High School,2010-11,33,562,5.9
131,2,Southington School District,Hatton School,2004-05,49,433,11.3
131,2,Southington School District,Hatton School,2005-06,34,457,7.4
131,2,Southington School District,Hatton School,2006-07,34,442,7.7
131,2,Southington School District,Hatton School,2007-08,31,430,7.2
131,2,Southington School District,Hatton School,2008-09,35,434,8.1
131,2,Southington School District,Hatton School,2009-10,40,439,9.1
131,2,Southington School District,Hatton School,2010-11,46,426,10.8
131,6,Southington School District,Plantsville School at North Center,2004-05,10,227,4.4
131,6,Southington School District,Plantsville School at North Center,2005-06,15,226,6.6
131,6,Southington School District,Plantsville School at North Center,2006-07,11,228,4.8
131,6,Southington School District,Plantsville School at North Center,2007-08,13,215,6
131,6,Southington School District,Plantsville School at North Center,2008-09,10,213,4.7
131,6,Southington School District,Plantsville School at North Center,2009-10,8,215,3.7
131,6,Southington School District,Plantsville School at North Center,2010-11,30,280,10.7
131,7,Southington School District,South End School,2004-05,16,211,7.6
131,7,Southington School District,South End School,2005-06,16,208,7.7
131,7,Southington School District,South End School,2006-07,10,217,4.6
131,7,Southington School District,South End School,2007-08,7,207,3.4
131,7,Southington School District,South End School,2008-09,9,212,4.2
131,7,Southington School District,South End School,2009-10,11,221,5
131,7,Southington School District,South End School,2010-11,16,245,6.5
131,8,Southington School District,Strong School,2004-05,22,393,5.6
131,8,Southington School District,Strong School,2005-06,25,431,5.8
131,8,Southington School District,Strong School,2006-07,29,441,6.6
131,8,Southington School District,Strong School,2007-08,37,465,8
131,8,Southington School District,Strong School,2008-09,27,460,5.9
131,8,Southington School District,Strong School,2009-10,44,477,9.2
131,8,Southington School District,Strong School,2010-11,36,396,9.1
131,9,Southington School District,Thalberg School,2004-05,29,298,9.7
131,9,Southington School District,Thalberg School,2005-06,36,319,11.3
131,9,Southington School District,Thalberg School,2006-07,46,398,11.6
131,9,Southington School District,Thalberg School,2007-08,42,430,9.8
131,9,Southington School District,Thalberg School,2008-09,34,423,8
131,9,Southington School District,Thalberg School,2009-10,50,422,11.8
131,9,Southington School District,Thalberg School,2010-11,51,449,11.4
131,13,Southington School District,Flanders School,2004-05,52,350,14.9
131,13,Southington School District,Flanders School,2005-06,54,333,16.2
131,13,Southington School District,Flanders School,2006-07,54,339,15.9
131,13,Southington School District,Flanders School,2007-08,59,334,17.7
131,13,Southington School District,Flanders School,2008-09,45,322,14
131,13,Southington School District,Flanders School,2009-10,58,307,18.9
131,13,Southington School District,Flanders School,2010-11,48,290,16.6
131,14,Southington School District,Urbin T. Kelley School,2004-05,12,440,2.7
131,14,Southington School District,Urbin T. Kelley School,2005-06,6,457,1.3
131,14,Southington School District,Urbin T. Kelley School,2006-07,11,412,2.7
131,14,Southington School District,Urbin T. Kelley School,2007-08,9,414,2.2
131,14,Southington School District,Urbin T. Kelley School,2008-09,12,413,2.9
131,14,Southington School District,Urbin T. Kelley School,2009-10,9,405,2.2
131,14,Southington School District,Urbin T. Kelley School,2010-11,18,407,4.4
131,15,Southington School District,Derynoski Elementary School,2004-05,64,682,9.4
131,15,Southington School District,Derynoski Elementary School,2005-06,67,687,9.8
131,15,Southington School District,Derynoski Elementary School,2006-07,69,688,10
131,15,Southington School District,Derynoski Elementary School,2007-08,78,702,11.1
131,15,Southington School District,Derynoski Elementary School,2008-09,81,691,11.7
131,15,Southington School District,Derynoski Elementary School,2009-10,105,695,15.1
131,15,Southington School District,Derynoski Elementary School,2010-11,104,676,15.4
131,51,Southington School District,Joseph A. Depaolo Middle School,2004-05,66,818,8.1
131,51,Southington School District,Joseph A. Depaolo Middle School,2005-06,90,795,11.3
131,51,Southington School District,Joseph A. Depaolo Middle School,2006-07,71,775,9.2
131,51,Southington School District,Joseph A. Depaolo Middle School,2007-08,74,735,10.1
131,51,Southington School District,Joseph A. Depaolo Middle School,2008-09,88,752,11.7
131,51,Southington School District,Joseph A. Depaolo Middle School,2009-10,102,783,13
131,51,Southington School District,Joseph A. Depaolo Middle School,2010-11,99,734,13.5
131,53,Southington School District,John F. Kennedy Middle School,2004-05,53,785,6.8
131,53,Southington School District,John F. Kennedy Middle School,2005-06,58,772,7.5
131,53,Southington School District,John F. Kennedy Middle School,2006-07,67,792,8.5
131,53,Southington School District,John F. Kennedy Middle School,2007-08,64,797,8
131,53,Southington School District,John F. Kennedy Middle School,2008-09,44,808,5.4
131,53,Southington School District,John F. Kennedy Middle School,2009-10,66,801,8.2
131,53,Southington School District,John F. Kennedy Middle School,2010-11,80,836,9.6
131,62,Southington School District,Southington High School,2004-05,115,2192,5.2
131,62,Southington School District,Southington High School,2005-06,117,2157,5.4
131,62,Southington School District,Southington High School,2006-07,134,2202,6.1
131,62,Southington School District,Southington High School,2007-08,145,2164,6.7
131,62,Southington School District,Southington High School,2008-09,129,2098,6.1
131,62,Southington School District,Southington High School,2009-10,166,2033,8.2
131,62,Southington School District,Southington High School,2010-11,152,2051,7.4
132,1,South Windsor School District,Philip R. Smith School,2004-05,13,498,2.6
132,1,South Windsor School District,Philip R. Smith School,2005-06,13,484,2.7
132,1,South Windsor School District,Philip R. Smith School,2006-07,15,476,3.2
132,1,South Windsor School District,Philip R. Smith School,2007-08,13,436,3
132,1,South Windsor School District,Philip R. Smith School,2008-09,18,415,4.3
132,1,South Windsor School District,Philip R. Smith School,2009-10,23,360,6.4
132,1,South Windsor School District,Philip R. Smith School,2010-11,24,342,7
132,2,South Windsor School District,Pleasant Valley School,2004-05,35,481,7.3
132,2,South Windsor School District,Pleasant Valley School,2005-06,33,479,6.9
132,2,South Windsor School District,Pleasant Valley School,2006-07,46,463,9.9
132,2,South Windsor School District,Pleasant Valley School,2007-08,38,448,8.5
132,2,South Windsor School District,Pleasant Valley School,2008-09,39,445,8.8
132,2,South Windsor School District,Pleasant Valley School,2009-10,51,436,11.7
132,2,South Windsor School District,Pleasant Valley School,2010-11,50,432,11.6
132,4,South Windsor School District,Wapping Elementary School,2004-05,28,336,8.3
132,4,South Windsor School District,Wapping Elementary School,2005-06,16,321,5
132,4,South Windsor School District,Wapping Elementary School,2006-07,22,308,7.1
132,4,South Windsor School District,Wapping Elementary School,2007-08,18,310,5.8
132,4,South Windsor School District,Wapping Elementary School,2008-09,28,307,9.1
132,4,South Windsor School District,Wapping Elementary School,2009-10,35,309,11.3
132,4,South Windsor School District,Wapping Elementary School,2010-11,38,293,13
132,6,South Windsor School District,Orchard Hill School,2004-05,20,476,4.2
